,buy,sell,total balance,usd balance,btc balance,change
70,False,False,1000.0,1000.0,0,0.0%
71,False,False,1000.0,1000.0,0,0.0%
72,False,False,1000.0,1000.0,0,0.0%
73,False,False,1000.0,1000.0,0,0.0%
74,False,False,1000.0,1000.0,0,0.0%
75,False,False,1000.0,1000.0,0,0.0%
76,False,False,1000.0,1000.0,0,0.0%
77,False,False,1000.0,1000.0,0,0.0%
78,False,False,1000.0,1000.0,0,0.0%
79,False,False,1000.0,1000.0,0,0.0%
80,False,False,1000.0,1000.0,0,0.0%
81,False,False,1000.0,1000.0,0,0.0%
82,False,False,1000.0,1000.0,0,0.0%
83,False,False,1000.0,1000.0,0,0.0%
84,False,False,1000.0,1000.0,0,0.0%
85,False,False,1000.0,1000.0,0,0.0%
86,False,False,1000.0,1000.0,0,0.0%
87,False,False,1000.0,1000.0,0,0.0%
88,False,False,1000.0,1000.0,0,0.0%
89,False,False,1000.0,1000.0,0,0.0%
90,False,False,1000.0,1000.0,0,0.0%
91,False,False,1000.0,1000.0,0,0.0%
92,False,False,1000.0,1000.0,0,0.0%
93,False,False,1000.0,1000.0,0,0.0%
94,False,False,1000.0,1000.0,0,0.0%
95,False,False,1000.0,1000.0,0,0.0%
96,False,False,1000.0,1000.0,0,0.0%
97,False,False,1000.0,1000.0,0,0.0%
98,False,False,1000.0,1000.0,0,0.0%
99,False,False,1000.0,1000.0,0,0.0%
100,False,False,1000.0,1000.0,0,0.0%
101,False,False,1000.0,1000.0,0,0.0%
102,False,False,1000.0,1000.0,0,0.0%
103,False,False,1000.0,1000.0,0,0.0%
104,False,False,1000.0,1000.0,0,0.0%
105,False,False,1000.0,1000.0,0,0.0%
106,False,False,1000.0,1000.0,0,0.0%
107,False,False,1000.0,1000.0,0,0.0%
108,False,False,1000.0,1000.0,0,0.0%
109,False,False,1000.0,1000.0,0,0.0%
110,False,False,1000.0,1000.0,0,0.0%
111,False,False,1000.0,1000.0,0,0.0%
112,False,False,1000.0,1000.0,0,0.0%
113,False,False,1000.0,1000.0,0,0.0%
114,False,False,1000.0,1000.0,0,0.0%
115,False,False,1000.0,1000.0,0,0.0%
116,False,False,1000.0,1000.0,0,0.0%
117,False,False,1000.0,1000.0,0,0.0%
118,False,False,1000.0,1000.0,0,0.0%
119,False,False,1000.0,1000.0,0,0.0%
120,False,False,1000.0,1000.0,0,0.0%
121,False,False,1000.0,1000.0,0,0.0%
122,False,False,1000.0,1000.0,0,0.0%
123,False,False,1000.0,1000.0,0,0.0%
124,False,False,1000.0,1000.0,0,0.0%
125,False,False,1000.0,1000.0,0,0.0%
126,False,False,1000.0,1000.0,0,0.0%
127,False,False,1000.0,1000.0,0,0.0%
128,False,False,1000.0,1000.0,0,0.0%
129,False,False,1000.0,1000.0,0,0.0%
130,False,False,1000.0,1000.0,0,0.0%
131,False,False,1000.0,1000.0,0,0.0%
132,False,False,1000.0,1000.0,0,0.0%
133,False,False,1000.0,1000.0,0,0.0%
134,False,False,1000.0,1000.0,0,0.0%
135,False,False,1000.0,1000.0,0,0.0%
136,False,False,1000.0,1000.0,0,0.0%
137,False,False,1000.0,1000.0,0,0.0%
138,False,False,1000.0,1000.0,0,0.0%
139,False,False,1000.0,1000.0,0,0.0%
140,False,False,1000.0,1000.0,0,0.0%
141,False,False,1000.0,1000.0,0,0.0%
142,False,False,1000.0,1000.0,0,0.0%
143,False,False,1000.0,1000.0,0,0.0%
144,False,False,1000.0,1000.0,0,0.0%
145,False,False,1000.0,1000.0,0,0.0%
146,False,False,1000.0,1000.0,0,0.0%
147,False,False,1000.0,1000.0,0,0.0%
148,False,False,1000.0,1000.0,0,0.0%
149,False,False,1000.0,1000.0,0,0.0%
150,False,False,1000.0,1000.0,0,0.0%
151,False,False,1000.0,1000.0,0,0.0%
152,False,False,1000.0,1000.0,0,0.0%
153,False,False,1000.0,1000.0,0,0.0%
154,False,False,1000.0,1000.0,0,0.0%
155,False,False,1000.0,1000.0,0,0.0%
156,False,False,1000.0,1000.0,0,0.0%
157,False,False,1000.0,1000.0,0,0.0%
158,False,False,1000.0,1000.0,0,0.0%
159,False,False,1000.0,1000.0,0,0.0%
160,False,False,1000.0,1000.0,0,0.0%
161,False,False,1000.0,1000.0,0,0.0%
162,False,False,1000.0,1000.0,0,0.0%
163,False,False,1000.0,1000.0,0,0.0%
164,False,False,1000.0,1000.0,0,0.0%
165,False,False,1000.0,1000.0,0,0.0%
166,False,False,1000.0,1000.0,0,0.0%
167,False,False,1000.0,1000.0,0,0.0%
168,False,False,1000.0,1000.0,0,0.0%
169,False,False,1000.0,1000.0,0,0.0%
170,False,False,1000.0,1000.0,0,0.0%
171,False,False,1000.0,1000.0,0,0.0%
172,False,False,1000.0,1000.0,0,0.0%
173,False,False,1000.0,1000.0,0,0.0%
174,False,False,1000.0,1000.0,0,0.0%
175,False,False,1000.0,1000.0,0,0.0%
176,False,False,1000.0,1000.0,0,0.0%
177,False,False,1000.0,1000.0,0,0.0%
178,False,False,1000.0,1000.0,0,0.0%
179,False,False,1000.0,1000.0,0,0.0%
180,False,False,1000.0,1000.0,0,0.0%
181,False,False,1000.0,1000.0,0,0.0%
182,False,False,1000.0,1000.0,0,0.0%
183,False,False,1000.0,1000.0,0,0.0%
184,False,False,1000.0,1000.0,0,0.0%
185,False,False,1000.0,1000.0,0,0.0%
186,False,False,1000.0,1000.0,0,0.0%
187,False,False,1000.0,1000.0,0,0.0%
188,False,False,1000.0,1000.0,0,0.0%
189,False,False,1000.0,1000.0,0,0.0%
190,False,False,1000.0,1000.0,0,0.0%
191,False,False,1000.0,1000.0,0,0.0%
192,False,False,1000.0,1000.0,0,0.0%
193,False,False,1000.0,1000.0,0,0.0%
194,False,False,1000.0,1000.0,0,0.0%
195,False,False,1000.0,1000.0,0,0.0%
196,False,False,1000.0,1000.0,0,0.0%
197,False,False,1000.0,1000.0,0,0.0%
198,False,False,1000.0,1000.0,0,0.0%
199,False,False,1000.0,1000.0,0,0.0%
200,False,False,1000.0,1000.0,0,0.0%
201,True,False,1000.0,1000.0,0,0.0%
202,False,False,999.3278003462974,0,0.10405567394778903,-0.06721996537025916%
203,False,False,999.3600576052212,0,0.10405567394778903,-0.06399423947788137%
204,False,False,999.0666206046884,0,0.10405567394778903,-0.09333793953115901%
205,False,False,998.7929541822057,0,0.10405567394778903,-0.12070458177943237%
206,False,False,998.4225159829515,0,0.10405567394778903,-0.1577484017048505%
207,False,False,997.8689397975494,0,0.10405567394778903,-0.21310602024506126%
208,False,False,997.8533314464572,0,0.10405567394778903,-0.21466685535427815%
209,False,False,998.3340686600959,0,0.10405567394778903,-0.16659313399040912%
210,False,False,999.3871120804477,0,0.10405567394778903,-0.061288791955234956%
211,False,False,999.3028269845499,0,0.10405567394778903,-0.06971730154500619%
212,False,False,998.756534696324,0,0.10405567394778903,-0.12434653036759755%
213,False,False,998.3309469898776,0,0.10405567394778903,-0.16690530101224113%
214,False,False,998.8949287426746,0,0.10405567394778903,-0.11050712573254487%
215,False,False,999.7200902370804,0,0.10405567394778903,-0.027990976291960123%
216,False,False,1000.0405817128396,0,0.10405567394778903,0.00405817128396393%
217,False,False,1000.1623268513586,0,0.10405567394778903,0.01623268513585572%
218,False,False,1000.4848994405967,0,0.10405567394778903,0.04848994405966778%
219,False,False,999.9479721630261,0,0.10405567394778903,-0.005202783697393443%
220,False,False,999.8959443260522,0,0.10405567394778903,-0.010405567394775517%
221,False,False,999.5515200452851,0,0.10405567394778903,-0.04484799547149123%
222,False,False,999.3538142647843,0,0.10405567394778903,-0.06461857352156812%
223,False,False,999.3538142647843,0,0.10405567394778903,-0.06461857352156812%
224,False,False,999.3538142647843,0,0.10405567394778903,-0.06461857352156812%
225,False,False,999.9521343899842,0,0.10405567394778903,-0.004786561001583323%
226,False,False,999.6420484816196,0,0.10405567394778903,-0.0357951518380446%
227,False,False,1000.2476525039958,0,0.10405567394778903,0.024765250399582328%
228,False,False,1000.332978156633,0,0.10405567394778903,0.03329781566329757%
229,False,False,1000.3912493340438,0,0.10405567394778903,0.03912493340437777%
230,False,False,1000.7720931006926,0,0.10405567394778903,0.07720931006925866%
231,False,False,1001.151896310602,0,0.10405567394778903,0.11518963106019556%
232,False,False,1001.2008024773576,0,0.10405567394778903,0.12008024773575698%
233,False,False,1000.6982135721897,0,0.10405567394778903,0.06982135721897294%
234,False,False,1002.6138785295685,0,0.10405567394778903,0.2613878529568524%
235,False,False,1003.8906416489078,0,0.10405567394778903,0.3890641648907831%
236,False,False,1004.0165490143847,0,0.10405567394778903,0.40165490143847365%
237,False,False,1004.6960325652639,0,0.10405567394778903,0.4696032565263863%
238,False,False,1004.117483018114,0,0.10405567394778903,0.41174830181139443%
239,False,False,1004.8167371470432,0,0.10405567394778903,0.48167371470432274%
240,False,False,1004.1445374933404,0,0.10405567394778903,0.4144537493340408%
241,False,False,1002.8740177144381,0,0.10405567394778903,0.28740177144380824%
242,False,False,1003.4608917155035,0,0.10405567394778903,0.3460891715503522%
243,False,False,1003.7980320990944,0,0.10405567394778903,0.3798032099094371%
244,False,False,1003.2569425945659,0,0.10405567394778903,0.3256942594565885%
245,False,False,1002.7158530900374,0,0.10405567394778903,0.2715853090037399%
246,False,False,1003.1456030234416,0,0.10405567394778903,0.3145603023441595%
247,False,False,1002.7699620404902,0,0.10405567394778903,0.27699620404902137%
248,False,False,1002.6877580580714,0,0.10405567394778903,0.2687758058071381%
249,False,False,1002.5597695791157,0,0.10405567394778903,0.25597695791157093%
250,False,False,1001.9520844432606,0,0.10405567394778903,0.195208444326056%
251,False,False,1002.6908797282899,0,0.10405567394778903,0.2690879728289929%
252,False,False,1003.1185485482151,0,0.10405567394778903,0.3118548548215131%
253,False,False,1003.5264467900905,0,0.10405567394778903,0.3526446790090517%
254,False,False,1002.5119039690995,0,0.10405567394778903,0.25119039690995354%
255,False,False,1002.2091019579116,0,0.10405567394778903,0.22091019579115712%
256,False,False,1002.4910928343102,0,0.10405567394778903,0.2491092834310166%
257,False,False,1001.5743623468302,0,0.10405567394778903,0.15743623468301848%
258,False,False,1002.1279385322324,0,0.10405567394778903,0.2127938532232406%
259,False,False,1002.6721497069793,0,0.10405567394778903,0.2672149706979326%
260,False,False,1002.6159596430474,0,0.10405567394778903,0.2615959643047404%
261,True,False,1003.0935751864678,0,0.10405567394778903,0.3093575186467774%
262,True,False,1002.7782864944061,0,0.10405567394778903,0.2778286494406075%
263,False,False,1002.8167870937666,0,0.10405567394778903,0.2816787093766607%
264,False,False,1002.142506326585,0,0.10405567394778903,0.21425063265850214%
265,False,False,1002.1508307805008,0,0.10405567394778903,0.2150830780500769%
266,False,False,1002.7699620404902,0,0.10405567394778903,0.27699620404902137%
267,False,False,1003.2007525306341,0,0.10405567394778903,0.32007525306340767%
268,False,False,1002.5899457245604,0,0.10405567394778903,0.25899457245603796%
269,False,False,1002.1092085109217,0,0.10405567394778903,0.21092085109216896%
270,False,False,1001.7502164358018,0,0.10405567394778903,0.17502164358018035%
271,False,False,1001.4838339104955,0,0.10405567394778903,0.14838339104954912%
272,False,False,1002.1643580181142,0,0.10405567394778903,0.21643580181141714%
273,False,False,1002.0977623867874,0,0.10405567394778903,0.20977623867873946%
274,False,False,1002.0082745071925,0,0.10405567394778903,0.2008274507192482%
275,False,False,1002.0155584043688,0,0.10405567394778903,0.20155584043687896%
276,False,False,1002.4151321923283,0,0.10405567394778903,0.24151321923283148%
277,False,False,1001.9021377197656,0,0.10405567394778903,0.19021377197656192%
278,False,False,1000.9011221363878,0,0.10405567394778903,0.09011221363878122%
279,False,False,1000.8823921150772,0,0.10405567394778903,0.08823921150772093%
280,False,False,1001.2018430340971,0,0.10405567394778903,0.12018430340971235%
281,False,False,1001.4984017048481,0,0.10405567394778903,0.14984017048481063%
282,False,False,1001.2819659030367,0,0.10405567394778903,0.12819659030367347%
283,False,False,1000.6368207245606,0,0.10405567394778903,0.06368207245606072%
284,False,False,1000.5525356286627,0,0.10405567394778903,0.055253562866266745%
285,False,False,1001.151896310602,0,0.10405567394778903,0.11518963106019556%
286,False,False,1001.0748951118807,0,0.10405567394778903,0.10748951118806645%
287,False,False,1000.4682505327651,0,0.10405567394778903,0.04682505327650688%
288,False,False,999.6441295950985,0,0.10405567394778903,-0.03558704049014522%
289,False,False,1000.0208111347896,0,0.10405567394778903,0.002081113478959651%
290,False,False,999.1914874134256,0,0.10405567394778903,-0.08085125865743521%
291,False,False,999.414166555674,0,0.10405567394778903,-0.05858334443259992%
292,False,False,999.1779601758125,0,0.10405567394778903,-0.08220398241875272%
293,False,False,1000.3641948588173,0,0.10405567394778903,0.03641948588173136%
294,False,False,999.7263335775174,0,0.10405567394778903,-0.027366642248261994%
295,False,False,999.8314298082047,0,0.10405567394778903,-0.016857019179531106%
296,False,False,999.7804425279701,0,0.10405567394778903,-0.021955747202991916%
297,False,False,1000.374600426212,0,0.10405567394778903,0.0374600426212055%
298,False,False,1000.3059236814066,0,0.10405567394778903,0.03059236814066253%
299,False,False,999.4838838572191,0,0.10405567394778903,-0.0516116142780902%
300,False,False,999.3829498534895,0,0.10405567394778903,-0.061705014651045074%
301,False,False,998.519287759723,0,0.10405567394778903,-0.14807122402769438%
302,False,False,998.5442611214705,0,0.10405567394778903,-0.14557388785294734%
303,False,False,998.6462356819393,0,0.10405567394778903,-0.1353764318060712%
304,False,False,999.3631792754396,0,0.10405567394778903,-0.06368207245603799%
305,False,False,999.3673415023975,0,0.10405567394778903,-0.0632658497602506%
306,False,False,999.7887669818859,0,0.10405567394778903,-0.021123301811405783%
307,False,False,1000.6628346430475,0,0.10405567394778903,0.06628346430475177%
308,False,False,1000.3517081779437,0,0.10405567394778903,0.03517081779436921%
309,False,False,1000.426628263186,0,0.10405567394778903,0.04266282631859895%
310,False,False,1000.3246537027172,0,0.10405567394778903,0.032465370271722804%
311,False,False,1000.5504545151839,0,0.10405567394778903,0.05504545151839011%
312,False,False,1000.9417038492276,0,0.10405567394778903,0.0941703849227565%
313,False,False,1001.2101674880129,0,0.10405567394778903,0.12101674880128713%
314,False,False,1001.3121420484817,0,0.10405567394778903,0.13121420484817461%
315,False,False,1001.3631293287161,0,0.10405567394778903,0.1363129328716127%
316,False,False,1000.9396227357486,0,0.10405567394778903,0.09396227357485713%
317,False,False,1000.4078982418754,0,0.10405567394778903,0.04078982418753867%
318,False,False,1000.0447439397976,0,0.10405567394778903,0.004474393979762681%
319,False,False,999.9646210708578,0,0.10405567394778903,-0.0035378929142211744%
320,False,False,1000.4755344299414,0,0.10405567394778903,0.04755344299413764%
321,False,False,1000.3163292488014,0,0.10405567394778903,0.03163292488013667%
322,False,True,999.6982385455515,0,0.10405567394778903,-0.03017614544485241%
323,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
324,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
325,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
326,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
327,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
328,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
329,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
330,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
331,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
332,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
333,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
334,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
335,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
336,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
337,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
338,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
339,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
340,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
341,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
342,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
343,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
344,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
345,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
346,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
347,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
348,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
349,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
350,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
351,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
352,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
353,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
354,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
355,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
356,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
357,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
358,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
359,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
360,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
361,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
362,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
363,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
364,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
365,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
366,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
367,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
368,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
369,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
370,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
371,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
372,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
373,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
374,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
375,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
376,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
377,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
378,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
379,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
380,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
381,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
382,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
383,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
384,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
385,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
386,False,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
387,True,False,999.6982385455515,999.6982385455515,0,-0.03017614544485241%
388,True,False,999.6370321710338,0,0.10373961782676185,-0.036296782896624795%
389,False,False,999.2614947545007,0,0.10373961782676185,-0.07385052454992547%
390,False,False,999.0768382347693,0,0.10373961782676185,-0.09231617652307023%
391,False,False,999.4015432385669,0,0.10373961782676185,-0.059845676143311266%
392,False,False,999.6349573786772,0,0.10373961782676185,-0.036504262132280016%
393,False,False,999.6442939442816,0,0.10373961782676185,-0.03557060557184286%
394,False,False,998.773918550715,0,0.10373961782676185,-0.12260814492849477%
395,False,False,998.6359448590055,0,0.10373961782676185,-0.13640551409945373%
396,False,False,998.6380196513619,0,0.10373961782676185,-0.13619803486380988%
397,False,False,998.9699864284077,0,0.10373961782676185,-0.10300135715923489%
398,False,False,998.7884420972108,0,0.10373961782676185,-0.12115579027891954%
399,False,False,998.6670667443535,0,0.10373961782676185,-0.13329332556464807%
400,False,False,999.2023631723396,0,0.10373961782676185,-0.07976368276604262%
401,True,False,999.7739684665651,0,0.10373961782676185,-0.022603153343493432%
402,False,False,1000.0499158499842,0,0.10373961782676185,0.004991584998424514%
403,False,False,1000.0499158499842,0,0.10373961782676185,0.004991584998424514%
404,False,False,999.3776831264669,0,0.10373961782676185,-0.06223168735331228%
405,False,False,999.2563077736095,0,0.10373961782676185,-0.07436922263905217%
406,False,False,998.6919642526319,0,0.10373961782676185,-0.13080357473680806%
407,False,False,998.773918550715,0,0.10373961782676185,-0.12260814492849477%
408,False,False,999.1442689863566,0,0.10373961782676185,-0.08557310136434353%
409,False,False,998.9782855978337,0,0.10373961782676185,-0.10217144021662533%
410,False,False,998.9243409965638,0,0.10373961782676185,-0.1075659003436158%
411,False,False,998.9201914118509,0,0.10373961782676185,-0.10798085881491487%
412,False,False,998.4668492819478,0,0.10373961782676185,-0.1533150718052184%
413,False,False,998.106872808089,0,0.10373961782676185,-0.18931271919110484%
414,False,False,998.2863423469292,0,0.10373961782676185,-0.17136576530707542%
415,False,False,998.8040030398847,0,0.10373961782676185,-0.11959969601152806%
416,False,False,998.4938215825828,0,0.10373961782676185,-0.15061784174172316%
417,False,False,998.122433750763,0,0.10373961782676185,-0.18775662492370201%
418,False,False,998.4824102246217,0,0.10373961782676185,-0.1517589775378269%
419,False,False,999.1826526449524,0,0.10373961782676185,-0.08173473550475592%
420,False,False,999.0363797838166,0,0.10373961782676185,-0.0963620216183358%
421,False,False,998.9647994475164,0,0.10373961782676185,-0.1035200552483616%
422,False,False,998.7905168895674,0,0.10373961782676185,-0.12094831104326433%
423,False,False,998.4824102246217,0,0.10373961782676185,-0.1517589775378269%
424,False,False,998.5290930526439,0,0.10373961782676185,-0.147090694735607%
425,False,False,998.4409143774911,0,0.10373961782676185,-0.155908562250886%
426,False,False,998.401493322717,0,0.10373961782676185,-0.15985066772830125%
427,False,False,998.2251359724114,0,0.10373961782676185,-0.17748640275885919%
428,False,False,998.5809628615573,0,0.10373961782676185,-0.1419037138442718%
429,False,False,998.9233036003855,0,0.10373961782676185,-0.10766963996145479%
430,False,False,999.2199989073702,0,0.10373961782676185,-0.07800010926298455%
431,False,False,999.1515307596045,0,0.10373961782676185,-0.08484692403955024%
432,False,False,999.4305903315585,0,0.10373961782676185,-0.05694096684414944%
433,False,False,999.5758257965159,0,0.10373961782676185,-0.04241742034840854%
434,False,False,998.521831279396,0,0.10373961782676185,-0.14781687206040034%
435,False,False,998.8921817150375,0,0.10373961782676185,-0.11078182849624908%
436,False,False,998.5882246348051,0,0.10373961782676185,-0.14117753651948986%
437,False,False,998.4492135469172,0,0.10373961782676185,-0.15507864530827647%
438,False,False,998.983472578725,0,0.10373961782676185,-0.10165274212749864%
439,False,False,999.0882495927301,0,0.10373961782676185,-0.0911750407269892%
440,False,False,998.646318820788,0,0.10373961782676185,-0.13536811792120032%
441,False,False,999.3818327111798,0,0.10373961782676185,-0.06181672888202456%
442,False,False,999.5166942143547,0,0.10373961782676185,-0.04833057856452569%
443,False,False,999.5312177608504,0,0.10373961782676185,-0.04687822391496183%
444,False,False,999.6837149990556,0,0.10373961782676185,-0.031628500094439%
445,False,False,999.6826776028773,0,0.10373961782676185,-0.031732239712266616%
446,False,False,999.4108798041714,0,0.10373961782676185,-0.05891201958286275%
447,False,False,999.4534130474804,0,0.10373961782676185,-0.05465869525196468%
448,False,False,1000.0499158499842,0,0.10373961782676185,0.004991584998424514%
449,False,False,999.9492884206923,0,0.10373961782676185,-0.005071157930774462%
450,False,False,1000.4047053429517,0,0.10373961782676185,0.040470534295172916%
451,False,False,1001.1910516460786,0,0.10373961782676185,0.11910516460785629%
452,False,False,999.9586249862967,0,0.10373961782676185,-0.004137501370325936%
453,False,False,1000.4088549276647,0,0.10373961782676185,0.040885492766472%
454,False,False,1000.3517981378601,0,0.10373961782676185,0.035179813786010074%
455,False,False,1000.394331381169,0,0.10373961782676185,0.03943313811689677%
456,False,False,1000.8653092461026,0,0.10373961782676185,0.08653092461025835%
457,False,False,1001.0136568995949,0,0.10373961782676185,0.10136568995949347%
458,False,False,1001.2989408486185,0,0.10373961782676185,0.12989408486184859%
459,False,False,1001.2221735314265,0,0.10373961782676185,0.12221735314265061%
460,False,False,1001.7097497352124,0,0.10373961782676185,0.17097497352124266%
461,False,False,1001.8798827084482,0,0.10373961782676185,0.18798827084482356%
462,False,False,1002.1413065453717,0,0.10373961782676185,0.21413065453716626%
463,False,False,1001.6257206447727,0,0.10373961782676185,0.16257206447727413%
464,False,False,1002.1226334141628,0,0.10373961782676185,0.21226334141628056%
